Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
0.5,0.5,-50,-43,-54,-62,-58,-58,-61,-75,-73,-62,-52,-61
0.5,0.5,-50,-43,-54,-62,-58,-58,-61,-75,-73,-62,-52,-61
0.5,0.5,-50,-43,-54,-62,-58,-58,-61,-75,-73,-62,-52,-61
0.5,0.5,-50,-42,-54,-62,-57,-58,-61,-75,-73,-62,-54,-61
0.5,0.5,-50,-46,-54,-62,-57,-58,-62,-75,-73,-62,-54,-61
0.5,0.5,-50,-46,-54,-62,-57,-58,-62,-75,-73,-62,-54,-61
0.5,0.5,-50,-46,-55,-62,-57,-58,-61,-75,-73,-62,-54,-60
0.5,0.5,-50,-46,-55,-62,-57,-58,-60,-75,-80,-62,-54,-60
0.5,0.5,-50,-46,-55,-62,-57,-58,-60,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-62,-57,-58,-60,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-62,-57,-58,-60,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-62,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-54,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-50,-60
0.5,0.5,-51,-46,-55,-66,-57,-58,-61,-75,-80,-62,-50,-60
0.5,0.5,-51,-46,-55,-64,-66,-58,-61,-75,-69,-62,-50,-60
0.5,0.5,-51,-41,-55,-64,-65,-58,-61,-75,-69,-62,-50,-60
0.5,0.5,-51,-41,-55,-64,-65,-58,-61,-75,-69,-62,-50,-60
0.5,0.5,-51,-41,-55,-64,-65,-58,-61,-75,-69,-62,-50,-60
0.5,0.5,-51,-41,-55,-64,-65,-58,-61,-75,-69,-63,-50,-60
0.5,0.5,-51,-41,-55,-64,-65,-58,-61,-75,-69,-63,-50,-63
0.5,0.5,-51,-41,-55,-64,-65,-58,-61,-75,-69,-63,-50,-63
0.5,0.5,-51,-45,-55,-64,-65,-58,-60,-75,-65,-63,-50,-63
0.5,0.5,-51,-45,-55,-64,-65,-58,-62,-75,-65,-63,-50,-63
0.5,0.5,-51,-45,-55,-64,-65,-58,-62,-75,-65,-63,-50,-63
0.5,0.5,-51,-45,-55,-64,-63,-63,-62,-72,-65,-63,-50,-63
0.5,0.5,-51,-42,-56,-64,-63,-63,-59,-72,-66,-63,-50,-63
0.5,0.5,-49,-42,-56,-63,-63,-63,-59,-72,-66,-63,-50,-63
0.5,0.5,-49,-42,-56,-63,-63,-63,-59,-72,-66,-63,-50,-63
0.5,0.5,-49,-42,-56,-63,-63,-63,-59,-72,-66,-63,-50,-63
0.5,0.5,-48,-42,-55,-63,-57,-63,-59,-72,-66,-63,-52,-63
0.5,0.5,-48,-42,-55,-63,-57,-63,-59,-72,-66,-63,-52,-63
0.5,0.5,-48,-42,-55,-63,-60,-60,-59,-72,-66,-63,-52,-63
0.5,0.5,-48,-42,-55,-63,-60,-60,-59,-72,-66,-63,-51,-63
0.5,0.5,-48,-42,-55,-63,-60,-60,-59,-72,-68,-63,-46,-63
0.5,0.5,-48,-42,-55,-73,-65,-60,-61,-72,-68,-63,-46,-63
0.5,0.5,-48,-42,-55,-73,-65,-60,-61,-72,-68,-63,-46,-63
0.5,0.5,-48,-42,-55,-73,-65,-60,-61,-72,-68,-63,-46,-63
0.5,0.5,-48,-44,-57,-63,-65,-65,-61,-72,-68,-63,-46,-56
0.5,0.5,-49,-44,-57,-63,-62,-63,-56,-72,-68,-63,-46,-56
0.5,0.5,-49,-44,-57,-63,-62,-63,-60,-72,-68,-63,-46,-56
0.5,0.5,-49,-44,-57,-63,-62,-63,-60,-72,-68,-63,-46,-56
0.5,0.5,-49,-44,-57,-63,-62,-63,-60,-72,-68,-63,-46,-56
0.5,0.5,-49,-44,-57,-63,-62,-63,-60,-72,-68,-63,-46,-56
0.5,0.5,-49,-44,-57,-63,-62,-63,-60,-72,-68,-63,-46,-56
0.5,0.5,-49,-47,-57,-62,-62,-63,-57,-61,-68,-63,-46,-56
0.5,0.5,-49,-47,-57,-62,-62,-63,-57,-61,-68,-63,-46,-62
0.5,0.5,-49,-47,-57,-62,-62,-63,-57,-61,-68,-63,-46,-62
0.5,0.5,-49,-47,-57,-62,-62,-62,-57,-61,-68,-63,-46,-62
0.5,0.5,-50,-47,-57,-62,-62,-62,-56,-61,-68,-63,-46,-62
0.5,0.5,-50,-47,-57,-62,-62,-62,-56,-61,-68,-63,-46,-62
0.5,0.5,-50,-47,-57,-62,-64,-62,-56,-61,-68,-63,-46,-62
0.5,0.5,-50,-47,-57,-62,-64,-62,-56,-61,-68,-63,-46,-62
0.5,0.5,-50,-47,-57,-62,-66,-61,-56,-61,-68,-63,-46,-62
0.5,0.5,-51,-47,-56,-62,-66,-61,-56,-61,-68,-63,-46,-62
0.5,0.5,-51,-47,-56,-62,-66,-61,-56,-61,-68,-63,-46,-62
0.5,0.5,-51,-47,-56,-62,-66,-61,-57,-61,-68,-67,-50,-62
0.5,0.5,-50,-47,-56,-64,-66,-61,-57,-61,-68,-67,-51,-62
0.5,0.5,-50,-47,-56,-64,-66,-61,-57,-61,-68,-67,-51,-62
0.5,0.5,-49,-47,-56,-64,-66,-61,-57,-68,-68,-67,-51,-62
0.5,0.5,-50,-47,-56,-64,-66,-61,-57,-68,-68,-67,-51,-62
0.5,0.5,-50,-47,-56,-64,-63,-61,-57,-66,-70,-66,-51,-66
0.5,0.5,-50,-47,-56,-64,-63,-61,-57,-66,-70,-66,-51,-70
0.5,0.5,-50,-47,-56,-64,-63,-61,-57,-66,-70,-66,-51,-70
0.5,0.5,-50,-47,-56,-64,-63,-61,-57,-66,-70,-66,-51,-70
0.5,0.5,-44,-47,-56,-64,-63,-61,-57,-66,-70,-66,-51,-70
0.5,0.5,-50,-47,-56,-64,-63,-61,-57,-66,-70,-66,-51,-70
0.5,0.5,-50,-47,-56,-64,-63,-61,-57,-66,-70,-66,-51,-70
0.5,0.5,-50,-47,-56,-62,-63,-61,-57,-66,-71,-66,-52,-70
0.5,0.5,-50,-47,-56,-62,-63,-61,-57,-66,-71,-66,-52,-70
0.5,0.5,-50,-47,-56,-62,-63,-61,-57,-66,-71,-66,-52,-70
0.5,0.5,-50,-47,-55,-61,-63,-61,-57,-66,-71,-66,-52,-70
0.5,0.5,-49,-47,-55,-62,-63,-62,-57,-66,-71,-66,-52,-70
0.5,0.5,-49,-47,-55,-62,-63,-62,-57,-66,-71,-66,-52,-70
0.5,0.5,-44,-47,-55,-62,-63,-60,-57,-66,-71,-66,-52,-64
0.5,0.5,-44,-47,-55,-62,-63,-60,-57,-66,-71,-66,-52,-64
0.5,0.5,-44,-47,-55,-62,-63,-60,-57,-66,-71,-68,-52,-63
0.5,0.5,-44,-47,-55,-62,-63,-60,-57,-66,-71,-68,-52,-63
0.5,0.5,-44,-47,-55,-62,-63,-60,-57,-66,-71,-67,-52,-63
0.5,0.5,-44,-47,-55,-64,-61,-60,-57,-66,-71,-67,-52,-63
0.5,0.5,-44,-47,-55,-64,-61,-60,-57,-66,-71,-66,-52,-63
0.5,0.5,-44,-47,-55,-64,-61,-60,-57,-66,-71,-66,-52,-63
0.5,0.5,-49,-47,-55,-64,-61,-60,-57,-66,-71,-66,-52,-63
0.5,0.5,-49,-47,-55,-64,-61,-60,-57,-66,-71,-66,-52,-63
0.5,0.5,-49,-47,-55,-64,-61,-60,-57,-66,-71,-66,-52,-63
0.5,0.5,-49,-47,-55,-64,-61,-61,-57,-66,-71,-66,-52,-63
0.5,0.5,-45,-45,-54,-64,-61,-62,-57,-66,-71,-66,-52,-59
0.5,0.5,-45,-45,-54,-64,-61,-62,-57,-66,-71,-66,-52,-59
0.5,0.5,-45,-45,-54,-64,-61,-62,-57,-66,-71,-66,-52,-59
0.5,0.5,-50,-45,-54,-61,-61,-62,-58,-66,-71,-65,-52,-59
0.5,0.5,-50,-45,-54,-61,-61,-62,-58,-66,-71,-65,-52,-59
0.5,0.5,-50,-45,-55,-61,-61,-62,-58,-70,-71,-65,-52,-59
0.5,0.5,-50,-45,-55,-61,-61,-62,-58,-70,-71,-65,-52,-59
0.5,0.5,-50,-47,-55,-61,-61,-62,-58,-70,-71,-65,-52,-58
0.5,0.5,-50,-46,-55,-61,-61,-62,-58,-70,-71,-65,-52,-58
0.5,0.5,-50,-46,-55,-61,-61,-62,-58,-70,-71,-65,-52,-58
0.5,0.5,-50,-46,-55,-61,-61,-62,-58,-70,-71,-65,-52,-58
0.5,0.5,-50,-46,-55,-63,-61,-60,-58,-69,-71,-65,-52,-57
0.5,0.5,-50,-46,-55,-63,-61,-60,-58,-69,-71,-65,-52,-57
0.5,0.5,-50,-44,-55,-63,-61,-60,-58,-69,-71,-65,-52,-57
0.5,0.5,-50,-46,-55,-63,-61,-60,-59,-69,-71,-65,-52,-57
0.5,0.5,-50,-46,-55,-63,-61,-60,-59,-69,-71,-65,-52,-57
0.5,0.5,-50,-46,-55,-63,-61,-60,-59,-69,-77,-65,-52,-57
0.5,0.5,-50,-48,-55,-63,-61,-63,-59,-69,-77,-65,-52,-57
0.5,0.5,-50,-48,-55,-63,-61,-63,-59,-69,-77,-65,-52,-57
0.5,0.5,-50,-48,-55,-63,-61,-63,-59,-69,-77,-65,-52,-57
0.5,0.5,-52,-48,-55,-63,-61,-63,-58,-69,-77,-65,-52,-57
0.5,0.5,-49,-48,-56,-63,-61,-63,-58,-69,-77,-65,-52,-57
0.5,0.5,-49,-46,-56,-63,-61,-63,-58,-69,-77,-65,-52,-57
0.5,0.5,-49,-46,-56,-65,-61,-62,-58,-69,-77,-65,-52,-57
0.5,0.5,-50,-46,-56,-65,-61,-62,-60,-69,-66,-65,-56,-57
0.5,0.5,-50,-46,-59,-65,-61,-61,-60,-76,-66,-65,-57,-57
0.5,0.5,-50,-46,-57,-65,-61,-61,-60,-76,-66,-65,-57,-57
0.5,0.5,-50,-46,-57,-65,-61,-61,-60,-76,-66,-65,-58,-57
0.5,0.5,-50,-46,-57,-62,-61,-61,-60,-76,-66,-65,-58,-57
0.5,0.5,-50,-46,-57,-62,-61,-61,-60,-76,-69,-65,-58,-57
0.5,0.5,-50,-46,-57,-62,-61,-61,-60,-76,-69,-65,-58,-57
0.5,0.5,-50,-46,-57,-62,-61,-61,-60,-76,-69,-65,-58,-57
0.5,0.5,-50,-46,-57,-63,-61,-61,-60,-76,-69,-65,-58,-57
0.5,0.5,-50,-46,-57,-63,-61,-61,-60,-76,-69,-65,-58,-57
0.5,0.5,-50,-46,-57,-63,-61,-61,-60,-72,-69,-65,-58,-57
0.5,0.5,-50,-47,-57,-63,-61,-61,-58,-72,-69,-65,-58,-57
0.5,0.5,-50,-47,-57,-63,-61,-61,-58,-72,-69,-65,-58,-57
0.5,0.5,-50,-47,-57,-62,-61,-63,-59,-72,-69,-65,-57,-57
0.5,0.5,-50,-47,-57,-62,-61,-63,-59,-72,-69,-65,-57,-54
0.5,0.5,-50,-47,-57,-62,-61,-63,-59,-72,-69,-65,-57,-54
0.5,0.5,-49,-46,-57,-62,-61,-63,-59,-83,-69,-65,-57,-54
0.5,0.5,-49,-46,-57,-62,-61,-63,-59,-83,-67,-65,-57,-54
0.5,0.5,-49,-46,-57,-62,-59,-63,-59,-83,-66,-65,-57,-54
0.5,0.5,-49,-46,-57,-62,-59,-63,-59,-83,-66,-65,-57,-53
0.5,0.5,-49,-48,-57,-62,-59,-63,-59,-83,-66,-65,-57,-53
0.5,0.5,-49,-48,-57,-62,-59,-61,-59,-83,-66,-65,-57,-53
0.5,0.5,-49,-48,-57,-62,-59,-61,-59,-83,-66,-65,-57,-53
0.5,0.5,-49,-48,-57,-62,-59,-61,-59,-83,-66,-65,-57,-53
0.5,0.5,-49,-48,-57,-62,-59,-61,-59,-83,-66,-65,-57,-54
0.5,0.5,-49,-48,-57,-62,-62,-61,-59,-83,-75,-65,-57,-54
0.5,0.5,-49,-48,-57,-62,-62,-61,-59,-73,-75,-65,-57,-54
0.5,0.5,-49,-48,-57,-62,-63,-62,-59,-73,-75,-65,-57,-54
0.5,0.5,-49,-48,-58,-62,-63,-62,-59,-73,-75,-65,-57,-54
0.5,0.5,-49,-48,-58,-62,-63,-61,-59,-73,-75,-65,-57,-54
0.5,0.5,-52,-48,-58,-62,-63,-61,-59,-73,-75,-65,-57,-54
0.5,0.5,-52,-48,-58,-62,-63,-61,-59,-73,-75,-65,-57,-54
0.5,0.5,-52,-48,-58,-62,-63,-61,-59,-73,-66,-65,-57,-56
0.5,0.5,-52,-48,-58,-62,-63,-61,-59,-73,-66,-65,-57,-56
0.5,0.5,-52,-48,-59,-62,-63,-61,-59,-73,-66,-63,-57,-56
0.5,0.5,-53,-48,-59,-62,-63,-61,-59,-73,-66,-63,-57,-56
0.5,0.5,-53,-48,-59,-62,-63,-61,-59,-73,-66,-63,-57,-56
0.5,0.5,-53,-48,-59,-62,-63,-61,-59,-74,-66,-63,-57,-56
0.5,0.5,-53,-48,-59,-62,-63,-61,-59,-74,-66,-63,-57,-56
0.5,0.5,-53,-48,-59,-62,-63,-61,-59,-74,-66,-63,-57,-56
0.5,0.5,-52,-46,-59,-62,-63,-61,-60,-74,-66,-63,-57,-56
0.5,0.5,-52,-47,-59,-62,-63,-61,-60,-74,-66,-65,-57,-55
0.5,0.5,-52,-47,-59,-62,-63,-61,-60,-74,-66,-65,-57,-55
0.5,0.5,-52,-47,-59,-62,-63,-61,-60,-74,-66,-62,-57,-55
0.5,0.5,-52,-47,-59,-62,-63,-61,-60,-74,-66,-64,-57,-55
0.5,0.5,-52,-47,-59,-62,-63,-61,-60,-74,-66,-64,-57,-55
0.5,0.5,-52,-47,-59,-62,-63,-61,-60,-74,-66,-64,-57,-56
0.5,0.5,-52,-47,-59,-62,-63,-61,-60,-74,-66,-65,-57,-56
